mapping_id,source_asset_type,source_stable_id,target_asset_type,target_stable_id,mapping_type,confidence,source_material_ids,evidence_locations,impact_scope,review_status,auto_apply_allowed,rollback_required,notes
MAP-C003-00896,year_report_observation,YRO-C003-2021-11,exam_point,EPHY-C003-040,related,0.50,SRC-C003-021,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00897,year_report_observation,YRO-C003-2021-12,exam_point,EPHY-C003-013,related,0.50,SRC-C003-021,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00898,year_report_observation,YRO-C003-2021-13,exam_point,EPHY-C003-014,related,0.50,SRC-C003-021,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00899,year_report_observation,YRO-C003-2021-14,exam_point,EPHY-C003-040,related,0.50,SRC-C003-021,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00900,year_report_observation,YRO-C003-2021-15,exam_point,EPHY-C003-006,related,0.50,SRC-C003-021,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00901,year_report_observation,YRO-C003-2021-16,exam_point,EPHY-C003-002,related,0.50,SRC-C003-021,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00902,year_report_observation,YRO-C003-2021-17,exam_point,EPHY-C003-040,related,0.50,SRC-C003-021,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00903,year_report_observation,YRO-C003-2021-18,exam_point,EPHY-C003-040,related,0.50,SRC-C003-021,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00904,year_report_observation,YRO-C003-2022-01,exam_point,EPHY-C003-040,related,0.50,SRC-C003-024,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00905,year_report_observation,YRO-C003-2022-02,exam_point,EPHY-C003-040,related,0.50,SRC-C003-024,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00906,year_report_observation,YRO-C003-2022-03,exam_point,EPHY-C003-040,related,0.50,SRC-C003-024,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00907,year_report_observation,YRO-C003-2022-04,exam_point,EPHY-C003-002,related,0.50,SRC-C003-024,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00908,year_report_observation,YRO-C003-2022-05,exam_point,EPHY-C003-016,related,0.50,SRC-C003-024,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00909,year_report_observation,YRO-C003-2022-06,exam_point,EPHY-C003-021,related,0.50,SRC-C003-024,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00910,year_report_observation,YRO-C003-2022-07,exam_point,EPHY-C003-003,related,0.50,SRC-C003-024,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00911,year_report_observation,YRO-C003-2022-08,exam_point,EPHY-C003-012,related,0.50,SRC-C003-024,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00912,year_report_observation,YRO-C003-2022-09,exam_point,EPHY-C003-031,related,0.50,SRC-C003-024,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00913,year_report_observation,YRO-C003-2022-10,exam_point,EPHY-C003-022,related,0.50,SRC-C003-024,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00914,year_report_observation,YRO-C003-2022-11,exam_point,EPHY-C003-023,related,0.50,SRC-C003-024,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00915,year_report_observation,YRO-C003-2022-12,exam_point,EPHY-C003-026,related,0.50,SRC-C003-024,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00916,year_report_observation,YRO-C003-2022-13,exam_point,EPHY-C003-002,related,0.50,SRC-C003-024,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00917,year_report_observation,YRO-C003-2022-14,exam_point,EPHY-C003-020,related,0.50,SRC-C003-024,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00918,year_report_observation,YRO-C003-2022-15,exam_point,EPHY-C003-002,related,0.50,SRC-C003-024,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00919,year_report_observation,YRO-C003-2022-16,exam_point,EPHY-C003-040,related,0.50,SRC-C003-024,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00920,year_report_observation,YRO-C003-2022-17,exam_point,EPHY-C003-014,related,0.50,SRC-C003-024,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00921,year_report_observation,YRO-C003-2022-18,exam_point,EPHY-C003-040,related,0.50,SRC-C003-024,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00922,year_report_observation,YRO-C003-2023-01,exam_point,EPHY-C003-040,related,0.50,SRC-C003-027,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00923,year_report_observation,YRO-C003-2023-02,exam_point,EPHY-C003-040,related,0.50,SRC-C003-027,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00924,year_report_observation,YRO-C003-2023-03,exam_point,EPHY-C003-040,related,0.50,SRC-C003-027,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00925,year_report_observation,YRO-C003-2023-04,exam_point,EPHY-C003-012,related,0.50,SRC-C003-027,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00926,year_report_observation,YRO-C003-2023-05,exam_point,EPHY-C003-003,related,0.50,SRC-C003-027,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00927,year_report_observation,YRO-C003-2023-06,exam_point,EPHY-C003-018,related,0.50,SRC-C003-027,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00928,year_report_observation,YRO-C003-2023-07,exam_point,EPHY-C003-017,related,0.50,SRC-C003-027,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00929,year_report_observation,YRO-C003-2023-08,exam_point,EPHY-C003-026,related,0.50,SRC-C003-027,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00930,year_report_observation,YRO-C003-2023-09,exam_point,EPHY-C003-005,related,0.50,SRC-C003-027,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00931,year_report_observation,YRO-C003-2023-10,exam_point,EPHY-C003-009,related,0.50,SRC-C003-027,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00932,year_report_observation,YRO-C003-2023-11,exam_point,EPHY-C003-025,related,0.50,SRC-C003-027,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00933,year_report_observation,YRO-C003-2023-12,exam_point,EPHY-C003-040,related,0.50,SRC-C003-027,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00934,year_report_observation,YRO-C003-2023-13,exam_point,EPHY-C003-002,related,0.50,SRC-C003-027,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00935,year_report_observation,YRO-C003-2023-14,exam_point,EPHY-C003-020,related,0.50,SRC-C003-027,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00936,year_report_observation,YRO-C003-2023-15,exam_point,EPHY-C003-031,related,0.50,SRC-C003-027,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00937,year_report_observation,YRO-C003-2023-16,exam_point,EPHY-C003-031,related,0.50,SRC-C003-027,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00938,year_report_observation,YRO-C003-2023-17,exam_point,EPHY-C003-022,related,0.50,SRC-C003-027,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00939,year_report_observation,YRO-C003-2023-18,exam_point,EPHY-C003-040,related,0.50,SRC-C003-027,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00940,year_report_observation,YRO-C003-2024-01,exam_point,EPHY-C003-040,related,0.50,SRC-C003-030,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00941,year_report_observation,YRO-C003-2024-02,exam_point,EPHY-C003-040,related,0.50,SRC-C003-030,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00942,year_report_observation,YRO-C003-2024-03,exam_point,EPHY-C003-040,related,0.50,SRC-C003-030,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00943,year_report_observation,YRO-C003-2024-04,exam_point,EPHY-C003-003,related,0.50,SRC-C003-030,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00944,year_report_observation,YRO-C003-2024-05,exam_point,EPHY-C003-005,related,0.50,SRC-C003-030,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00945,year_report_observation,YRO-C003-2024-06,exam_point,EPHY-C003-022,related,0.50,SRC-C003-030,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00946,year_report_observation,YRO-C003-2024-07,exam_point,EPHY-C003-012,related,0.50,SRC-C003-030,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00947,year_report_observation,YRO-C003-2024-08,exam_point,EPHY-C003-035,related,0.50,SRC-C003-030,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00948,year_report_observation,YRO-C003-2024-09,exam_point,EPHY-C003-032,related,0.50,SRC-C003-030,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00949,year_report_observation,YRO-C003-2024-10,exam_point,EPHY-C003-040,related,0.50,SRC-C003-030,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00950,year_report_observation,YRO-C003-2024-11,exam_point,EPHY-C003-023,related,0.50,SRC-C003-030,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00951,year_report_observation,YRO-C003-2024-12,exam_point,EPHY-C003-017,related,0.50,SRC-C003-030,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00952,year_report_observation,YRO-C003-2024-13,exam_point,EPHY-C003-040,related,0.50,SRC-C003-030,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00953,year_report_observation,YRO-C003-2024-14,exam_point,EPHY-C003-021,related,0.50,SRC-C003-030,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00954,year_report_observation,YRO-C003-2024-15,exam_point,EPHY-C003-031,related,0.50,SRC-C003-030,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00955,year_report_observation,YRO-C003-2024-16,exam_point,EPHY-C003-018,related,0.50,SRC-C003-030,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00956,year_report_observation,YRO-C003-2024-17,exam_point,EPHY-C003-044,related,0.50,SRC-C003-030,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00957,year_report_observation,YRO-C003-2024-18,exam_point,EPHY-C003-040,related,0.50,SRC-C003-030,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00958,year_report_observation,YRO-C003-2025-01,exam_point,EPHY-C003-040,related,0.50,SRC-C003-033,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00959,year_report_observation,YRO-C003-2025-02,exam_point,EPHY-C003-040,related,0.50,SRC-C003-033,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00960,year_report_observation,YRO-C003-2025-03,exam_point,EPHY-C003-040,related,0.50,SRC-C003-033,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00961,year_report_observation,YRO-C003-2025-04,exam_point,EPHY-C003-003,related,0.50,SRC-C003-033,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00962,year_report_observation,YRO-C003-2025-05,exam_point,EPHY-C003-025,related,0.50,SRC-C003-033,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00963,year_report_observation,YRO-C003-2025-06,exam_point,EPHY-C003-031,related,0.50,SRC-C003-033,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00964,year_report_observation,YRO-C003-2025-07,exam_point,EPHY-C003-015,related,0.50,SRC-C003-033,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00965,year_report_observation,YRO-C003-2025-08,exam_point,EPHY-C003-030,related,0.50,SRC-C003-033,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00966,year_report_observation,YRO-C003-2025-09,exam_point,EPHY-C003-014,related,0.50,SRC-C003-033,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00967,year_report_observation,YRO-C003-2025-10,exam_point,EPHY-C003-020,related,0.50,SRC-C003-033,年报全卷/逐题分析待人工定位,year_report_to_exam_point,pending_review,false,true,candidate mapping
