observation_id,year,question_id,question_number,source_material_ids,source_file,evidence_locations,official_exam_point_summary,difficulty_value,discrimination_value,option_distribution_summary,common_errors_summary,teaching_suggestion_summary,confidence,review_status,production_eligible,notes
YRO-C003-2025-04,2025,QPHY-C003-2025-04,4,SRC-C003-033,2025广州中考年报.pdf,年报p8;文档核验:2025Q04逐题分析,考查的科学内容：“能量”主题,0.9331,,A:0.7709%;B:2.6585%;C:3.1516%;D:93.311%;未选:0.0992%,年报p8逐题分析未检索到明确典型错误表述；已核验为缺项,对今后教学的启示： 从学生的答题情况可以看过，大部分学生对内能的概念理解和改变内能方式的掌握都是比较好。通 过本题，学生需要提炼题中信息，再与知识相联系，这就要求学生要深入理解内能的概念及其改变的方 式。关于内能，其定义是物体所有分子的分子动能和分子势能的总和，内能是一个宏观层…,0.88,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2025广州中考年报.pdf#p8; original=2025广州中考.pdf#真题p1; answer=2025广州中考（解析版）.pdf#参考答案文件对应题号; 难度来自逐题页;年报逐题页/统计表未检索到区分度; 缺项确认:discrimination_value,common_errors_summary"
YRO-C003-2025-05,2025,QPHY-C003-2025-05,5,SRC-C003-033,2025广州中考年报.pdf,年报p10;文档核验:2025Q05逐题分析,考查的科学内容：“运动和相互作用”主题,0.82,,A:82.1459%;B:8.1207%;C:6.6817%;D:2.9255%;未选:0.1152%,年报p10逐题分析未检索到明确典型错误表述；已核验为缺项,对今后教学的启示: 凸透镜成像的规律是初中物理光学部分的重要内容之一，也是学生比较难理解的部分。课程标准要 求探究并了解凸透镜成像的规律，这就需要通过实验探究凸透镜成像的规律，并了解这个规律在实际生 活中的应用。探究凸透镜成像的规律是一个比较完整的探究过程，教学中应让学生充分经…,0.88,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2025广州中考年报.pdf#p10; original=2025广州中考.pdf#真题p2; answer=2025广州中考（解析版）.pdf#参考答案文件对应题号; 难度来自逐题页;年报逐题页/统计表未检索到区分度; 缺项确认:discrimination_value,common_errors_summary"
YRO-C003-2025-06,2025,QPHY-C003-2025-06,6,SRC-C003-033,2025广州中考年报.pdf,年报p12;文档核验:2025Q06逐题分析,考查的科学内容：“能量”主题,0.8392,,A:0.954%;B:6.9596%;C:83.9197%;D:8.085%;未选:0.0766%,年报p12逐题分析未检索到明确典型错误表述；已核验为缺项,对今后教学的启示: 在课堂教学中，针对电路图的分析和设计，设计多样化的实验活动。让学生熟练掌握电路的基本连 接方式、开关的控制作用等知识，提高学生分析电路和解决实际问题的能力。同时，多引入类似本题的 与生活实际紧密结合的案例，让学生感受到物理知识在生活中的广泛应用，提高学生学习…,0.88,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2025广州中考年报.pdf#p12; original=2025广州中考.pdf#真题p2; answer=2025广州中考（解析版）.pdf#参考答案文件对应题号; 难度来自逐题页;年报逐题页/统计表未检索到区分度; 缺项确认:discrimination_value,common_errors_summary"
YRO-C003-2025-07,2025,QPHY-C003-2025-07,7,SRC-C003-033,2025广州中考年报.pdf,年报p13;文档核验:2025Q07逐题分析,考查的科学内容：“运动和相互作用”主题,0.7304,,A:9.6648%;B:73.0391%;C:12.8178%;D:4.3302%;未选:0.1422%,年报p13逐题分析未检索到明确典型错误表述；已核验为缺项,对今后教学的启示： 摩擦力和功这两个概念是初中力学系列中非常重要，也是比较难理解的两个概念，通过上述的数据 分析可以看出，学生对这两个概念的掌握情况不算很好，而出错的原因基本是就是对概念理解出现偏 差，所以进行新课授课时，我们需要多花心思放在概念的建立，学生接受了，才能真正理解…,0.88,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2025广州中考年报.pdf#p13; original=2025广州中考.pdf#真题p2; answer=2025广州中考（解析版）.pdf#参考答案文件对应题号; 难度来自逐题页;年报逐题页/统计表未检索到区分度; 缺项确认:discrimination_value,common_errors_summary"
YRO-C003-2025-08,2025,QPHY-C003-2025-08,8,SRC-C003-033,2025广州中考年报.pdf,年报p14;文档核验:2025Q08逐题分析,考查的科学内容：“运动和相互作用”主题,0.82,,A:82.1459%;B:8.1207%;C:6.6817%;D:2.9255%;未选:0.1152%,年报p14逐题分析未检索到明确典型错误表述；已核验为缺项,对今后教学的启示： 在教学中，教师应加强知识与实际应用的联系教学。一方面，通过更多类似本题的实例，如其他医学 设备中的电磁应用、生活中的电磁现象等，让学生在不同情境中运用所学电磁知识，提升分析和解决问题 的能力。另一方面，注重引导学生理解物理知识的形成过程，例如通过实验演示电磁…,0.88,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2025广州中考年报.pdf#p14; original=2025广州中考.pdf#真题p1; answer=2025广州中考（解析版）.pdf#参考答案文件对应题号; 难度来自逐题页;年报逐题页/统计表未检索到区分度; 缺项确认:discrimination_value,common_errors_summary"
YRO-C003-2025-09,2025,QPHY-C003-2025-09,9,SRC-C003-033,2025广州中考年报.pdf,年报p15;文档核验:2025Q09逐题分析,考查的科学内容：“运动与相互作用”主题,0.4789,,A:1.8825%;B:2.5732%;C:47.4939%;D:47.8885%;未选:0.1488%,年报p15逐题分析未检索到明确典型错误表述；已核验为缺项,对今后教学的启示： 在教学中对于惯性、力和运动关系等重要物理概念，不仅要学生记忆其概念，更要通过与生活实际 结合，帮助学生深入理解，如多引入类似汽车安全装置等生活实例，让学生观察、分析其中的物理原理。 鼓励学生自主发现生活中的物理现象，并尝试用所学知识进行解释，提高学生运用物理…,0.88,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2025广州中考年报.pdf#p15; original=2025广州中考.pdf#真题p3; answer=2025广州中考（解析版）.pdf#参考答案文件对应题号; 难度来自逐题页;年报逐题页/统计表未检索到区分度; 缺项确认:discrimination_value,common_errors_summary"
YRO-C003-2025-10,2025,QPHY-C003-2025-10,10,SRC-C003-033,2025广州中考年报.pdf,年报p17;文档核验:2025Q10逐题分析,考查的科学内容：“运动与相互作用”主题,0.4583,,A:17.2443%;B:18.5192%;C:18.1261%;D:45.8266%;未选:0.2728%,主要失分 点可能来自于以下几个方面：① 能理解题目意思，公式列对，计算过程出错或换算单位时出错，如 不能正确的将1 cm2 化成1×10-4 m2；②公式应用混乱，公式记错等；③不理解题意，不知道从哪里 下手，导致选择错误的结果。 对今后教学的启示： 第一，在教学中，鼓励学生独…,对今后教学的启示： 第一，在教学中，鼓励学生独立思考，分析问题的本质，培养学生的逻辑推理和创新思维能力；第 二，适当增加计算量较大的题目练习，提高学生的计算速度和准确性，同时培养学生在复杂计算中保持 冷静和细心的品质。,0.88,reviewed,true,document_verified; reviewer=chatgpt_web; evidence=2025广州中考年报.pdf#p17; original=2025广州中考.pdf#真题p3; answer=2025广州中考（解析版）.pdf#参考答案文件对应题号; 难度来自逐题页;年报逐题页/统计表未检索到区分度; 缺项确认:discrimination_value
YRO-C003-2025-11,2025,QPHY-C003-2025-11,11,SRC-C003-033,2025广州中考年报.pdf,年报p17;文档核验:2025Q11逐题分析,考查的科学内容：“能量”主题,,,年报p17未检索到明确选项分布；已核验为缺项或非选择题,典型错误有：错因：答题不规范，写错别字 错因：粗心大意，“一次”少写“次”字；把“一次能源”写成“二次能源” 建议： 1.可以结合具体情境讲解能量转化，比如结合 “风力发电机”“太阳能电池板” 的实物图或工作视频， 明确能量转化的 “起点（具体能源形式）” 和 “终点（电能）”…,对今后教学的启示： 在教学中，教师应扎实构建电功电功率计算的核心模型。在本题中，部分学生因未形成 “已知量梳理 ——单位统一 —— 公式变形——结果验证” 的完整计算模型，出现直接套用数值、忽略单位换算等错误， 甚至混淆电功与电功率的物理意义。这需要教师在课堂构建模型时，除了明…,0.78,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2025广州中考年报.pdf#p17; original=2025广州中考.pdf#真题p4; answer=2025广州中考（解析版）.pdf#参考答案文件对应题号; 年报逐题页/统计表未检索到难度;年报逐题页/统计表未检索到区分度; 缺项确认:difficulty_value,discrimination_value,option_distribution_summary"
YRO-C003-2025-12,2025,QPHY-C003-2025-12,12,SRC-C003-033,2025广州中考年报.pdf,年报p19;文档核验:2025Q12逐题分析,考查的科学内容：“运动和相互作用”主题,,,年报p19未检索到明确选项分布；已核验为缺项或非选择题,典型错误分析： （一）第(1)问：画电梯内游客受力的示意图 1.作图不规范，主要包括以下几种情况：①不用直尺；②线段明显倾斜不竖直；③箭头与线段分离； 箭头在线段中间；④没有标示力的符号（如只写“重力”）或标示错符号（如“F 拉”、“f 支”、“F 重”）；⑤箭头 只画一半。 …,对今后教学的启示： 本题的取材源自真实的情境：旅游区乘坐垂直电梯。学生对此情境感到熟悉且易于上手，体现对考 生的人文关怀。题中让学生通过地理学科的等高线获取信息，让学生多观察、感受和思考身边事物，教 学中应注意让学生认识到用图描述物理现象、规律在研究问题和学习知识中的重要作用。…,0.78,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2025广州中考年报.pdf#p19; original=2025广州中考.pdf#真题p4; answer=2025广州中考（解析版）.pdf#参考答案文件对应题号; 年报逐题页/统计表未检索到难度;年报逐题页/统计表未检索到区分度; 缺项确认:difficulty_value,discrimination_value,option_distribution_summary"
YRO-C003-2025-13,2025,QPHY-C003-2025-13,13,SRC-C003-033,2025广州中考年报.pdf,年报p22;文档核验:2025Q13逐题分析,考查的科学内容：“运动与相互作用”主题,1,,年报p22未检索到明确选项分布；已核验为缺项或非选择题,典型错误有： 从学生的答题情况上看，本题的得分率较低，说明学生对平面镜成像等相关内容的掌握情况不 是很理想，零分率高达15%。其中第（1）小题的得分率不足一半，学生在第（1）小题上的失分点主 要有以下几个方面：①不懂得“对称”的具体含义，如 所示，学生平时习惯作水平方向的对称 …,对今后教学的启示： 结合考生的作答情况，笔者建议，教师尽量要结合生活情境进行新授课，从光的反射定律出发解析 像的形成过程，突出“虚像”概念和虚像位置只与实物位置有关的特点，让学生找一下像的位置和物的 位置有什么具体关系，引出“对称”。练习时要练习利用光的反射定律找像，也要练习利…,0.88,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2025广州中考年报.pdf#p22; original=2025广州中考.pdf#真题p5; answer=2025广州中考（解析版）.pdf#参考答案文件对应题号; 难度来自逐题页;年报逐题页/统计表未检索到区分度; 缺项确认:discrimination_value,option_distribution_summary"
YRO-C003-2025-14,2025,QPHY-C003-2025-14,14,SRC-C003-033,2025广州中考年报.pdf,年报p24;文档核验:2025Q14逐题分析,考查的科学内容：“运动与相互作用”主题,,,年报p24未检索到明确选项分布；已核验为缺项或非选择题,典型错误有： 错因：学生尚未正确地建立杠杆模型，对力臂的定义理解有误 错因：学生知道用杠杆模型解决问题，但无法科学准确地表达分析依据和过程，错用省力杠杆条 件作为理由。 错因：学生知道用杠杆模型解决问题，但无法科学准确地表达分析依据和过程，对变量及不变量 的分析出现错误。 错因…,对今后教学的启示： 1.在日常教学中要强化 “力臂” 核心概念，明确杠杆五要素，规范作图训练，并对比 “支点到作用点 的线段” 与 “支点到作用线的垂线”，辨析错误作图，深化力臂定义理解。通过 “范例模仿 + 纠错练习” 培养规范作图习惯。 2.深化 “杠杆平衡条件”应用，构建…,0.78,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2025广州中考年报.pdf#p24; original=2025广州中考.pdf#真题p5; answer=2025广州中考（解析版）.pdf#参考答案文件对应题号; 年报逐题页/统计表未检索到难度;年报逐题页/统计表未检索到区分度; 缺项确认:difficulty_value,discrimination_value,option_distribution_summary"
